customer_id,store_id,first_name,last_name,email,address_id,active,create_date,last_update
164,2,JOANN,GARDNER,JOANN.GARDNER@SAKILACUSTOMER.ORG,168,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
165,2,LORRAINE,STEPHENS,LORRAINE.STEPHENS@SAKILACUSTOMER.ORG,169,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
166,1,LYNN,PAYNE,LYNN.PAYNE@SAKILACUSTOMER.ORG,170,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
167,2,SALLY,PIERCE,SALLY.PIERCE@SAKILACUSTOMER.ORG,171,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
168,1,REGINA,BERRY,REGINA.BERRY@SAKILACUSTOMER.ORG,172,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
169,2,ERICA,MATTHEWS,ERICA.MATTHEWS@SAKILACUSTOMER.ORG,173,0,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
170,1,BEATRICE,ARNOLD,BEATRICE.ARNOLD@SAKILACUSTOMER.ORG,174,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
171,2,DOLORES,WAGNER,DOLORES.WAGNER@SAKILACUSTOMER.ORG,175,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
172,1,BERNICE,WILLIS,BERNICE.WILLIS@SAKILACUSTOMER.ORG,176,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
173,1,AUDREY,RAY,AUDREY.RAY@SAKILACUSTOMER.ORG,177,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
174,2,YVONNE,WATKINS,YVONNE.WATKINS@SAKILACUSTOMER.ORG,178,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
175,1,ANNETTE,OLSON,ANNETTE.OLSON@SAKILACUSTOMER.ORG,179,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
176,1,JUNE,CARROLL,JUNE.CARROLL@SAKILACUSTOMER.ORG,180,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
177,2,SAMANTHA,DUNCAN,SAMANTHA.DUNCAN@SAKILACUSTOMER.ORG,181,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
178,2,MARION,SNYDER,MARION.SNYDER@SAKILACUSTOMER.ORG,182,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
179,1,DANA,HART,DANA.HART@SAKILACUSTOMER.ORG,183,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
180,2,STACY,CUNNINGHAM,STACY.CUNNINGHAM@SAKILACUSTOMER.ORG,184,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
181,2,ANA,BRADLEY,ANA.BRADLEY@SAKILACUSTOMER.ORG,185,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
182,1,RENEE,LANE,RENEE.LANE@SAKILACUSTOMER.ORG,186,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
183,2,IDA,ANDREWS,IDA.ANDREWS@SAKILACUSTOMER.ORG,187,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
184,1,VIVIAN,RUIZ,VIVIAN.RUIZ@SAKILACUSTOMER.ORG,188,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
185,1,ROBERTA,HARPER,ROBERTA.HARPER@SAKILACUSTOMER.ORG,189,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
186,2,HOLLY,FOX,HOLLY.FOX@SAKILACUSTOMER.ORG,190,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
187,2,BRITTANY,RILEY,BRITTANY.RILEY@SAKILACUSTOMER.ORG,191,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
188,1,MELANIE,ARMSTRONG,MELANIE.ARMSTRONG@SAKILACUSTOMER.ORG,192,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
189,1,LORETTA,CARPENTER,LORETTA.CARPENTER@SAKILACUSTOMER.ORG,193,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
190,2,YOLANDA,WEAVER,YOLANDA.WEAVER@SAKILACUSTOMER.ORG,194,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
191,1,JEANETTE,GREENE,JEANETTE.GREENE@SAKILACUSTOMER.ORG,195,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
192,1,LAURIE,LAWRENCE,LAURIE.LAWRENCE@SAKILACUSTOMER.ORG,196,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
193,2,KATIE,ELLIOTT,KATIE.ELLIOTT@SAKILACUSTOMER.ORG,197,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
194,2,KRISTEN,CHAVEZ,KRISTEN.CHAVEZ@SAKILACUSTOMER.ORG,198,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
195,1,VANESSA,SIMS,VANESSA.SIMS@SAKILACUSTOMER.ORG,199,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
196,1,ALMA,AUSTIN,ALMA.AUSTIN@SAKILACUSTOMER.ORG,200,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
197,2,SUE,PETERS,SUE.PETERS@SAKILACUSTOMER.ORG,201,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
198,2,ELSIE,KELLEY,ELSIE.KELLEY@SAKILACUSTOMER.ORG,202,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
199,2,BETH,FRANKLIN,BETH.FRANKLIN@SAKILACUSTOMER.ORG,203,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
200,2,JEANNE,LAWSON,JEANNE.LAWSON@SAKILACUSTOMER.ORG,204,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
201,1,VICKI,FIELDS,VICKI.FIELDS@SAKILACUSTOMER.ORG,205,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
202,2,CARLA,GUTIERREZ,CARLA.GUTIERREZ@SAKILACUSTOMER.ORG,206,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
203,1,TARA,RYAN,TARA.RYAN@SAKILACUSTOMER.ORG,207,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
204,1,ROSEMARY,SCHMIDT,ROSEMARY.SCHMIDT@SAKILACUSTOMER.ORG,208,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
205,2,EILEEN,CARR,EILEEN.CARR@SAKILACUSTOMER.ORG,209,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
206,1,TERRI,VASQUEZ,TERRI.VASQUEZ@SAKILACUSTOMER.ORG,210,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
207,1,GERTRUDE,CASTILLO,GERTRUDE.CASTILLO@SAKILACUSTOMER.ORG,211,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
208,1,LUCY,WHEELER,LUCY.WHEELER@SAKILACUSTOMER.ORG,212,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
209,2,TONYA,CHAPMAN,TONYA.CHAPMAN@SAKILACUSTOMER.ORG,213,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
210,2,ELLA,OLIVER,ELLA.OLIVER@SAKILACUSTOMER.ORG,214,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
211,1,STACEY,MONTGOMERY,STACEY.MONTGOMERY@SAKILACUSTOMER.ORG,215,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
212,2,WILMA,RICHARDS,WILMA.RICHARDS@SAKILACUSTOMER.ORG,216,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
213,1,GINA,WILLIAMSON,GINA.WILLIAMSON@SAKILACUSTOMER.ORG,217,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
214,1,KRISTIN,JOHNSTON,KRISTIN.JOHNSTON@SAKILACUSTOMER.ORG,218,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
215,2,JESSIE,BANKS,JESSIE.BANKS@SAKILACUSTOMER.ORG,219,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
216,1,NATALIE,MEYER,NATALIE.MEYER@SAKILACUSTOMER.ORG,220,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
217,2,AGNES,BISHOP,AGNES.BISHOP@SAKILACUSTOMER.ORG,221,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
218,1,VERA,MCCOY,VERA.MCCOY@SAKILACUSTOMER.ORG,222,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
219,2,WILLIE,HOWELL,WILLIE.HOWELL@SAKILACUSTOMER.ORG,223,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
220,2,CHARLENE,ALVAREZ,CHARLENE.ALVAREZ@SAKILACUSTOMER.ORG,224,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
221,1,BESSIE,MORRISON,BESSIE.MORRISON@SAKILACUSTOMER.ORG,225,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
222,2,DELORES,HANSEN,DELORES.HANSEN@SAKILACUSTOMER.ORG,226,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
223,1,MELINDA,FERNANDEZ,MELINDA.FERNANDEZ@SAKILACUSTOMER.ORG,227,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
224,2,PEARL,GARZA,PEARL.GARZA@SAKILACUSTOMER.ORG,228,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
225,1,ARLENE,HARVEY,ARLENE.HARVEY@SAKILACUSTOMER.ORG,229,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
226,2,MAUREEN,LITTLE,MAUREEN.LITTLE@SAKILACUSTOMER.ORG,230,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
227,1,COLLEEN,BURTON,COLLEEN.BURTON@SAKILACUSTOMER.ORG,231,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
228,2,ALLISON,STANLEY,ALLISON.STANLEY@SAKILACUSTOMER.ORG,232,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
229,1,TAMARA,NGUYEN,TAMARA.NGUYEN@SAKILACUSTOMER.ORG,233,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
230,2,JOY,GEORGE,JOY.GEORGE@SAKILACUSTOMER.ORG,234,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
231,1,GEORGIA,JACOBS,GEORGIA.JACOBS@SAKILACUSTOMER.ORG,235,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
232,2,CONSTANCE,REID,CONSTANCE.REID@SAKILACUSTOMER.ORG,236,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
233,2,LILLIE,KIM,LILLIE.KIM@SAKILACUSTOMER.ORG,237,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
234,1,CLAUDIA,FULLER,CLAUDIA.FULLER@SAKILACUSTOMER.ORG,238,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
235,1,JACKIE,LYNCH,JACKIE.LYNCH@SAKILACUSTOMER.ORG,239,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
236,1,MARCIA,DEAN,MARCIA.DEAN@SAKILACUSTOMER.ORG,240,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
237,1,TANYA,GILBERT,TANYA.GILBERT@SAKILACUSTOMER.ORG,241,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
238,1,NELLIE,GARRETT,NELLIE.GARRETT@SAKILACUSTOMER.ORG,242,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
239,2,MINNIE,ROMERO,MINNIE.ROMERO@SAKILACUSTOMER.ORG,243,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
240,1,MARLENE,WELCH,MARLENE.WELCH@SAKILACUSTOMER.ORG,244,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
241,2,HEIDI,LARSON,HEIDI.LARSON@SAKILACUSTOMER.ORG,245,0,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
242,1,GLENDA,FRAZIER,GLENDA.FRAZIER@SAKILACUSTOMER.ORG,246,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
243,1,LYDIA,BURKE,LYDIA.BURKE@SAKILACUSTOMER.ORG,247,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
244,2,VIOLA,HANSON,VIOLA.HANSON@SAKILACUSTOMER.ORG,248,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
245,1,COURTNEY,DAY,COURTNEY.DAY@SAKILACUSTOMER.ORG,249,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
246,1,MARIAN,MENDOZA,MARIAN.MENDOZA@SAKILACUSTOMER.ORG,250,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
247,1,STELLA,MORENO,STELLA.MORENO@SAKILACUSTOMER.ORG,251,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
248,1,CAROLINE,BOWMAN,CAROLINE.BOWMAN@SAKILACUSTOMER.ORG,252,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
249,2,DORA,MEDINA,DORA.MEDINA@SAKILACUSTOMER.ORG,253,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
250,2,JO,FOWLER,JO.FOWLER@SAKILACUSTOMER.ORG,254,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
251,2,VICKIE,BREWER,VICKIE.BREWER@SAKILACUSTOMER.ORG,255,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
252,2,MATTIE,HOFFMAN,MATTIE.HOFFMAN@SAKILACUSTOMER.ORG,256,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
253,1,TERRY,CARLSON,TERRY.CARLSON@SAKILACUSTOMER.ORG,258,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
254,2,MAXINE,SILVA,MAXINE.SILVA@SAKILACUSTOMER.ORG,259,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
255,2,IRMA,PEARSON,IRMA.PEARSON@SAKILACUSTOMER.ORG,260,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
256,2,MABEL,HOLLAND,MABEL.HOLLAND@SAKILACUSTOMER.ORG,261,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
257,2,MARSHA,DOUGLAS,MARSHA.DOUGLAS@SAKILACUSTOMER.ORG,262,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
258,1,MYRTLE,FLEMING,MYRTLE.FLEMING@SAKILACUSTOMER.ORG,263,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
259,2,LENA,JENSEN,LENA.JENSEN@SAKILACUSTOMER.ORG,264,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
260,1,CHRISTY,VARGAS,CHRISTY.VARGAS@SAKILACUSTOMER.ORG,265,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
261,1,DEANNA,BYRD,DEANNA.BYRD@SAKILACUSTOMER.ORG,266,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
262,2,PATSY,DAVIDSON,PATSY.DAVIDSON@SAKILACUSTOMER.ORG,267,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
263,1,HILDA,HOPKINS,HILDA.HOPKINS@SAKILACUSTOMER.ORG,268,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
264,1,GWENDOLYN,MAY,GWENDOLYN.MAY@SAKILACUSTOMER.ORG,269,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
265,2,JENNIE,TERRY,JENNIE.TERRY@SAKILACUSTOMER.ORG,270,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
266,2,NORA,HERRERA,NORA.HERRERA@SAKILACUSTOMER.ORG,271,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
267,1,MARGIE,WADE,MARGIE.WADE@SAKILACUSTOMER.ORG,272,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
268,1,NINA,SOTO,NINA.SOTO@SAKILACUSTOMER.ORG,273,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
269,1,CASSANDRA,WALTERS,CASSANDRA.WALTERS@SAKILACUSTOMER.ORG,274,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
270,1,LEAH,CURTIS,LEAH.CURTIS@SAKILACUSTOMER.ORG,275,1,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
271,1,PENNY,NEAL,PENNY.NEAL@SAKILACUSTOMER.ORG,276,0,2006-02-14T22:04:36.000-05:00,2006-02-15T04:57:20.000-05:00
272,1,KAY,CALDWELL,KAY.CALDWELL@SAKILACUSTOMER.ORG,277,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
273,2,PRISCILLA,LOWE,PRISCILLA.LOWE@SAKILACUSTOMER.ORG,278,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
274,1,NAOMI,JENNINGS,NAOMI.JENNINGS@SAKILACUSTOMER.ORG,279,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
275,2,CAROLE,BARNETT,CAROLE.BARNETT@SAKILACUSTOMER.ORG,280,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
276,1,BRANDY,GRAVES,BRANDY.GRAVES@SAKILACUSTOMER.ORG,281,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
277,2,OLGA,JIMENEZ,OLGA.JIMENEZ@SAKILACUSTOMER.ORG,282,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
278,2,BILLIE,HORTON,BILLIE.HORTON@SAKILACUSTOMER.ORG,283,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
279,2,DIANNE,SHELTON,DIANNE.SHELTON@SAKILACUSTOMER.ORG,284,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
280,2,TRACEY,BARRETT,TRACEY.BARRETT@SAKILACUSTOMER.ORG,285,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
281,2,LEONA,OBRIEN,LEONA.OBRIEN@SAKILACUSTOMER.ORG,286,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
282,2,JENNY,CASTRO,JENNY.CASTRO@SAKILACUSTOMER.ORG,287,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
283,1,FELICIA,SUTTON,FELICIA.SUTTON@SAKILACUSTOMER.ORG,288,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
284,1,SONIA,GREGORY,SONIA.GREGORY@SAKILACUSTOMER.ORG,289,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
285,1,MIRIAM,MCKINNEY,MIRIAM.MCKINNEY@SAKILACUSTOMER.ORG,290,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
286,1,VELMA,LUCAS,VELMA.LUCAS@SAKILACUSTOMER.ORG,291,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
287,2,BECKY,MILES,BECKY.MILES@SAKILACUSTOMER.ORG,292,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
288,1,BOBBIE,CRAIG,BOBBIE.CRAIG@SAKILACUSTOMER.ORG,293,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
289,1,VIOLET,RODRIQUEZ,VIOLET.RODRIQUEZ@SAKILACUSTOMER.ORG,294,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
290,1,KRISTINA,CHAMBERS,KRISTINA.CHAMBERS@SAKILACUSTOMER.ORG,295,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
291,1,TONI,HOLT,TONI.HOLT@SAKILACUSTOMER.ORG,296,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
292,2,MISTY,LAMBERT,MISTY.LAMBERT@SAKILACUSTOMER.ORG,297,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
293,2,MAE,FLETCHER,MAE.FLETCHER@SAKILACUSTOMER.ORG,298,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
294,2,SHELLY,WATTS,SHELLY.WATTS@SAKILACUSTOMER.ORG,299,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
295,1,DAISY,BATES,DAISY.BATES@SAKILACUSTOMER.ORG,300,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
296,2,RAMONA,HALE,RAMONA.HALE@SAKILACUSTOMER.ORG,301,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
297,1,SHERRI,RHODES,SHERRI.RHODES@SAKILACUSTOMER.ORG,302,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
298,1,ERIKA,PENA,ERIKA.PENA@SAKILACUSTOMER.ORG,303,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
299,2,JAMES,GANNON,JAMES.GANNON@SAKILACUSTOMER.ORG,304,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
300,1,JOHN,FARNSWORTH,JOHN.FARNSWORTH@SAKILACUSTOMER.ORG,305,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
301,2,ROBERT,BAUGHMAN,ROBERT.BAUGHMAN@SAKILACUSTOMER.ORG,306,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
302,1,MICHAEL,SILVERMAN,MICHAEL.SILVERMAN@SAKILACUSTOMER.ORG,307,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
303,2,WILLIAM,SATTERFIELD,WILLIAM.SATTERFIELD@SAKILACUSTOMER.ORG,308,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
304,2,DAVID,ROYAL,DAVID.ROYAL@SAKILACUSTOMER.ORG,309,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
305,1,RICHARD,MCCRARY,RICHARD.MCCRARY@SAKILACUSTOMER.ORG,310,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
306,1,CHARLES,KOWALSKI,CHARLES.KOWALSKI@SAKILACUSTOMER.ORG,311,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
307,2,JOSEPH,JOY,JOSEPH.JOY@SAKILACUSTOMER.ORG,312,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
308,1,THOMAS,GRIGSBY,THOMAS.GRIGSBY@SAKILACUSTOMER.ORG,313,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
309,1,CHRISTOPHER,GRECO,CHRISTOPHER.GRECO@SAKILACUSTOMER.ORG,314,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
310,2,DANIEL,CABRAL,DANIEL.CABRAL@SAKILACUSTOMER.ORG,315,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
311,2,PAUL,TROUT,PAUL.TROUT@SAKILACUSTOMER.ORG,316,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
312,2,MARK,RINEHART,MARK.RINEHART@SAKILACUSTOMER.ORG,317,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
313,2,DONALD,MAHON,DONALD.MAHON@SAKILACUSTOMER.ORG,318,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
314,1,GEORGE,LINTON,GEORGE.LINTON@SAKILACUSTOMER.ORG,319,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
315,2,KENNETH,GOODEN,KENNETH.GOODEN@SAKILACUSTOMER.ORG,320,0,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
316,1,STEVEN,CURLEY,STEVEN.CURLEY@SAKILACUSTOMER.ORG,321,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
317,2,EDWARD,BAUGH,EDWARD.BAUGH@SAKILACUSTOMER.ORG,322,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
318,1,BRIAN,WYMAN,BRIAN.WYMAN@SAKILACUSTOMER.ORG,323,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
319,2,RONALD,WEINER,RONALD.WEINER@SAKILACUSTOMER.ORG,324,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
320,2,ANTHONY,SCHWAB,ANTHONY.SCHWAB@SAKILACUSTOMER.ORG,325,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
321,1,KEVIN,SCHULER,KEVIN.SCHULER@SAKILACUSTOMER.ORG,326,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
322,1,JASON,MORRISSEY,JASON.MORRISSEY@SAKILACUSTOMER.ORG,327,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
323,2,MATTHEW,MAHAN,MATTHEW.MAHAN@SAKILACUSTOMER.ORG,328,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
324,2,GARY,COY,GARY.COY@SAKILACUSTOMER.ORG,329,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
325,1,TIMOTHY,BUNN,TIMOTHY.BUNN@SAKILACUSTOMER.ORG,330,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
